id,skill,category
198,"Facebook API","Other Skills"
3470,"Faceted Search","Other Skills"
5687,"Facial Plastic & Reconstructive Surgery","Other Skills"
1498,Facilitation,"Interpersonal Skills"
3003,"Facilities Management","Industry Knowledge"
6002,FactSet,"Other Skills"
4932,"Failover Clustering","Other Skills"
2851,"Failure Analysis","Industry Knowledge"
2853,"Failure Mode and Effects Analysis (FMEA)","Industry Knowledge"
4006,FAR,"Other Skills"
1103,Fashion,"Industry Knowledge"
2727,"Fashion Design","Industry Knowledge"
5678,"Fashion Illustration","Industry Knowledge"
5205,"Fashion Marketing","Other Skills"
699,"FAST ESP","Other Skills"
1279,FastAPI,"Tools & Technologies"
4324,"Fault Analysis","Other Skills"
3561,"Fault Tolerance","Other Skills"
3575,"Fault Tolerant Systems","Other Skills"
2805,Fax,"Tools & Technologies"
4837,FDA,"Industry Knowledge"
1888,"Feasibility Studies","Industry Knowledge"
1790,"Feature Articles","Industry Knowledge"
331,"Feature Extraction","Other Skills"
2021,"Feature Prioritization","Other Skills"
1838,"Feature Selection","Other Skills"
2620,"Feature Testing","Other Skills"
5395,"Federal Law Enforcement","Other Skills"
2441,Fedora,"Other Skills"
5474,"Feng Shui","Other Skills"
5886,"Feuilles de Style en cascade (CSS)","Tools & Technologies"
5132,FFmpeg,"Other Skills"
5910,FHA,"Industry Knowledge"
2746,"Fiber Optic Cable","Other Skills"
2745,"Fiber Optic Networks","Other Skills"
2750,"Fiber Optic Technology","Other Skills"
2739,"Fiber Optics","Industry Knowledge"
2747,"Fiber Switches","Other Skills"
2748,"Fiber to the x (FTTx)","Other Skills"
4536,"Fibre Channel","Other Skills"
2008,Fiddler,"Other Skills"
6271,"Field Installation","Other Skills"
5569,"Field Research","Other Skills"
2334,"Field Service","Industry Knowledge"
2565,"Field Service Engineering","Other Skills"
881,"Field Work","Industry Knowledge"
1776,"Field-Programmable Gate Arrays (FPGA)","Industry Knowledge"
848,Figma,"Tools & Technologies"
1958,"Figma (Software)","Tools & Technologies"
4053,"Figure Skating","Other Skills"
140,"File Systems","Other Skills"
2976,Fileaid,"Other Skills"
504,FileMaker,"Other Skills"
4036,"Filemaker Pro","Other Skills"
1692,Filezilla,"Other Skills"
2331,Filing,"Industry Knowledge"
869,Film,"Industry Knowledge"
1810,"Film Criticism","Other Skills"
5107,"Film Direction","Other Skills"
749,"Film Editing","Industry Knowledge"
870,"Film Production","Industry Knowledge"
873,"Film Scoring","Other Skills"
2685,"Filter Design","Other Skills"
3408,Finacle,"Other Skills"
474,"Final Cut Pro","Tools & Technologies"
2327,"Final Cut Pro X","Tools & Technologies"
1508,"Final Cut Pro X ","Tools & Technologies"
1541,"Final Draft","Other Skills"
3557,Finale,"Other Skills"
1196,Finance,"Industry Knowledge"
245,"Financial & Operational Modeling","Other Skills"
233,"Financial Accounting","Industry Knowledge"
223,"Financial Analysis","Industry Knowledge"
1218,"Financial Econometrics","Other Skills"
4525,"Financial managment","Other Skills"
2453,"Financial Markets","Industry Knowledge"
224,"Financial Modeling","Industry Knowledge"
1766,"Financial Planning","Industry Knowledge"
226,"Financial Reporting","Industry Knowledge"
1767,"Financial Risk","Industry Knowledge"
3017,"Financial Risk Management","Other Skills"
1582,"Financial Services","Industry Knowledge"
1010,"Financial Statement Analysis","Other Skills"
1524,"Financial Statements","Industry Knowledge"
6256,"Financial Systems Implementation","Other Skills"
5112,"Financial Technology","Other Skills"
2587,"Financial Tracking","Other Skills"
1133,"Fine Art","Industry Knowledge"
1127,"Fine Art Photography","Industry Knowledge"
6270,"Fine Woodworking","Other Skills"
2390,"Finite Element Analysis","Industry Knowledge"
2852,"Finite Element Analysis (FEA)","Industry Knowledge"
680,FinTech,"Other Skills"
5212,"FIPS 140-2","Other Skills"
117,Firebase,"Tools & Technologies"
2415,Firebird,"Other Skills"
3096,Firebug,"Other Skills"
3535,Firefighting,"Industry Knowledge"
1951,Firefox,"Other Skills"
1555,"Firefox Extensions","Other Skills"
1084,Firewalls,"Industry Knowledge"
1568,Firmware,"Tools & Technologies"
3921,"First Aid","Industry Knowledge"
1052,"First Aid Training","Other Skills"
4103,"First Impressions","Other Skills"
4642,Fish,"Other Skills"
3733,Fisheye,"Other Skills"
5950,"Fitness Training","Industry Knowledge"
6348,Fitnesse,"Other Skills"
6223,"Fix & Flip","Other Skills"
6506,"FIX Protocol","Industry Knowledge"
1407,"Fixed Asset Management","Other Skills"
362,"Fixed Income","Industry Knowledge"
2468,"Fixed Income Technology","Other Skills"
1826,"FL Studio","Other Skills"
1824,Flash,"Tools & Technologies"
4276,"Flash Animation","Industry Knowledge"
3174,"Flash Builder","Other Skills"
6475,"Flash Professional","Other Skills"
342,Flask,"Tools & Technologies"
796,Flex,"Other Skills"
6377,"Flight Training","Industry Knowledge"
3414,Flink,"Tools & Technologies"
3850,"Flow Control","Other Skills"
1820,"Flow Cytometry","Industry Knowledge"
3093,"Fluent in French and English",Languages
1400,"Fluent in Korean",Languages
2405,"Fluid Dynamics","Other Skills"
2392,"Fluid Mechanics","Industry Knowledge"
5465,"Fluid Simulation","Other Skills"
1222,Flume,"Tools & Technologies"
1821,"Fluorescence Microscopy","Industry Knowledge"
4326,Flute,"Other Skills"
1045,Flutter,"Tools & Technologies"
946,Flux,"Other Skills"
4824,FME,"Other Skills"
6405,FMOD,"Other Skills"
1855,FMS,"Other Skills"
5504,"Focused Execution","Other Skills"
895,Food,"Industry Knowledge"
898,"Food & Beverage","Industry Knowledge"
4628,"Food Industry","Industry Knowledge"
1731,"Food Safety","Industry Knowledge"
4627,"Food Technology","Industry Knowledge"
3350,Football,"Industry Knowledge"
231,Forecasting,"Industry Knowledge"
5912,Foreclosures,"Industry Knowledge"
4178,"Forefront Identity Manager","Other Skills"
2465,"Foreign Exchange","Industry Knowledge"
3247,"Foreign Exchange (FX) Trading","Industry Knowledge"
1424,"Foreign Languages","Industry Knowledge"
1363,"Forensic Toolkit (FTK)","Other Skills"
582,"Formal Languages","Other Skills"
6122,"Formal Verification","Other Skills"
1003,Fortinet,"Other Skills"
2789,Fortran,"Tools & Technologies"
6016,FoxPro,"Other Skills"
169,FPGA,"Industry Knowledge"
1737,"FPGA Design","Industry Knowledge"
3327,"FPGA prototyping","Other Skills"
4280,FrameMaker,"Other Skills"
2734,"Framework Design","Other Skills"
3903,"Fraud Detection","Other Skills"
4759,"FRAUD INVESTIGATION","Industry Knowledge"
6376,"Fraud Prevention","Other Skills"
4730,"Free to Play","Other Skills"
2076,FreeBSD,"Other Skills"
5046,Freehand,"Other Skills"
6356,FreeRTOS,"Other Skills"
3040,Freeswitch,"Other Skills"
963,French,Languages
2647,"French Horn","Other Skills"
5059,"Front End Engineering Design","Industry Knowledge"
1181,Front-end,"Industry Knowledge"
1025,"Front-end Coding","Other Skills"
1536,"Front-end Design","Other Skills"
48,"Front-end Development","Industry Knowledge"
1028,"Front-end Engineering","Other Skills"
277,"Front-End Web Development","Industry Knowledge"
4318,"Fruity Loops","Other Skills"
2383,FTP,"Other Skills"
5923,"Full project lifecycle experience","Industry Knowledge"
6015,"Full SDLC","Industry Knowledge"
5326,"Full Stack","Other Skills"
4013,"Full Stack Development","Other Skills"
1681,"Full Stack Web Development","Other Skills"
6189,"Full-life Cycle Recruiting","Other Skills"
262,"Full-Stack Development","Other Skills"
2689,"Function Generator","Other Skills"
4921,"Functional Analysis","Other Skills"
455,"Functional Programming","Other Skills"
1454,"Functional Requirements","Industry Knowledge"
3874,"Functional Specifications","Other Skills"
5251,"Functional Support","Other Skills"
1589,"Functional Testing","Industry Knowledge"
95,Fundraising,"Interpersonal Skills"
5278,Funk,"Other Skills"
3255,"Futures Trading","Other Skills"
6099,"Fuzzy Logic","Other Skills"
6019,"FX Options","Industry Knowledge"
1404,"G/L Analysis","Other Skills"
1401,"G/L Reconciliations","Other Skills"
3657,GAAP,"Industry Knowledge"
5981,GAE,"Other Skills"
4966,"Game Audio","Other Skills"
307,"Game Design","Industry Knowledge"
3705,"Game Design Documents","Other Skills"
3703,"Game Developers","Other Skills"
279,"Game Development","Industry Knowledge"
3398,"Game Maker Studio 2","Tools & Technologies"
3086,"Game Mechanics","Other Skills"
4210,"Game Physics","Other Skills"
3052,"Game Programming","Other Skills"
3399,"Game Prototyping","Other Skills"
5096,"Game Theory","Other Skills"
4731,Gameplay,"Other Skills"
4045,"Gameplay Programming","Other Skills"
5062,Gamification,"Other Skills"
2817,Gaming,"Other Skills"
5456,"Gap Analysis","Other Skills"
1811,Garageband,"Other Skills"
3462,"Garbage Collection","Other Skills"
5596,Gardening,"Other Skills"
2284,Gatling,"Tools & Technologies"
3900,GatsbyJS,"Tools & Technologies"
3182,GCC,"Other Skills"
3324,gcc/g++,"Other Skills"
1575,GDB,"Other Skills"
6494,GDI+,"Other Skills"
3431,GDPR,"Other Skills"
3354,"Gel Electrophoresis","Industry Knowledge"
2262,"General Controls","Other Skills"
5874,"General Data Protection Regulation (GDPR)","Other Skills"
1523,"General Ledger","Industry Knowledge"
4468,"Generative Adversarial Networks (GANs)","Industry Knowledge"
5439,"Generative Art","Other Skills"
3360,"Generic Programming","Other Skills"
2281,"Genetic Algorithms","Other Skills"
3139,"Genetic Programming","Other Skills"
805,Genetics,"Industry Knowledge"
1578,Genomics,"Industry Knowledge"
6451,Gensim,"Tools & Technologies"
3979,GeoDa,"Other Skills"
2629,"Geographic Information Science","Other Skills"
1368,"Geographic Information Systems (GIS)","Tools & Technologies"
3202,Geography,"Industry Knowledge"
4399,Geolocation,"Other Skills"
3375,Geology,"Industry Knowledge"
4017,Geomatics,"Industry Knowledge"
3486,"Geometric Modeling","Other Skills"
2794,Geometry,"Other Skills"
3376,Geophysics,"Industry Knowledge"
6402,Geopolitics,"Other Skills"
6107,Geoprocessing,"Other Skills"
6106,Geospatial,"Industry Knowledge"
667,"Geospatial Data","Other Skills"
2150,"Geospatial Intelligence","Other Skills"
6121,"Geospatial Technologies","Industry Knowledge"
2391,"Geotechnical Engineering","Industry Knowledge"
6403,Geovisualization,"Other Skills"
1633,Gephi,"Other Skills"
5739,"Gerência de Projetos","Industry Knowledge"
1901,German,Languages
3488,Gerrit,"Other Skills"
5584,"Gestão de equipes","Interpersonal Skills"
5579,"Gestão de projetos","Industry Knowledge"
6048,"Gestión de inventarios","Industry Knowledge"
5884,"Gestion de projet","Industry Knowledge"
5883,"Gestion de projet logiciel","Industry Knowledge"
4259,"Gestión de proyectos","Industry Knowledge"
4679,"Gestión de proyectos de software","Industry Knowledge"
5328,"Gestión de servicios TI","Industry Knowledge"
6053,"Gestión y motivación de equipos","Interpersonal Skills"
5846,"Gesture Recognition","Other Skills"
2316,Gherkin,"Tools & Technologies"
3716,Ghidra,"Tools & Technologies"
1287,GIF,"Other Skills"
1919,GIMP,"Other Skills"
5091,Gin,"Other Skills"
585,GIS,"Tools & Technologies"
6103,"GIS Application","Other Skills"
4825,"GIS Modeling","Other Skills"
2990,"GIS systems","Tools & Technologies"
45,Git,"Tools & Technologies"
3714,"Git BASH","Tools & Technologies"
1897,GitFlow,"Tools & Technologies"
92,Github,"Tools & Technologies"
1509,"GitHub Atom","Tools & Technologies"
1204,Gitlab,"Other Skills"
1889,Glass,"Other Skills"
4337,Glassfish,"Other Skills"
6239,"Global Alliances","Other Skills"
4991,"Global Application Development","Other Skills"
5047,"Global Business Development","Industry Knowledge"
4922,"Global Cross-Functional Team Leadership","Other Skills"
5481,"Global Delivery","Industry Knowledge"
4568,"Global E-commerce","Other Skills"
2518,"Global Human Resources Management","Other Skills"
6075,"Global Macro","Other Skills"
3631,"Global Positioning System (GPS)","Industry Knowledge"
2758,"Global Project Management","Industry Knowledge"
5051,"Global Strategy","Other Skills"
4781,"Global Teams","Industry Knowledge"
3810,Globalization,"Other Skills"
6140,GNU,"Other Skills"
6206,"GNU Debugger","Other Skills"
3323,"GNU Make","Other Skills"
695,"GNU Octave","Other Skills"
6320,"GNU Radio","Other Skills"
1059,GNU/Linux,"Other Skills"
4542,Gnuplot,"Other Skills"
452,go,"Other Skills"
3310,"Go ","Other Skills"
1070,"Go (Programming Language)","Other Skills"
4127,"Go-to-market Strategy","Industry Knowledge"
979,"Going the Extra Mile","Other Skills"
2591,Golang,"Other Skills"
6161,GoldenGate,"Other Skills"
213,Golf,"Industry Knowledge"
5084,"Google Ads","Tools & Technologies"
1109,"Google Adwords","Tools & Technologies"
5261,"Google Adwords Professional","Other Skills"
407,"Google Analytics","Tools & Technologies"
1528,"Google API","Other Skills"
263,"Google App Engine","Other Skills"
189,"Google Apps","Tools & Technologies"
485,"Google Apps Script","Other Skills"
2455,"Google BigQuery","Tools & Technologies"
520,"Google Calendar","Other Skills"
2489,"Google Checkout","Other Skills"
3949,"Google Chrome","Other Skills"
1497,"Google Classroom","Tools & Technologies"
6350,"Google Cloud","Tools & Technologies"
721,"Google Cloud Platform","Tools & Technologies"
50,"Google Cloud Platform (GCP)","Tools & Technologies"
9,"Google Docs","Tools & Technologies"
20,"Google Drive","Other Skills"
1803,"Google Earth","Other Skills"
3284,"Google Earth Engine","Tools & Technologies"
4012,"Google Forms","Tools & Technologies"
3891,"google glass","Other Skills"
3650,"Google Guice","Other Skills"
3333,"Google Kubernetes Engine (GKE)","Tools & Technologies"
5183,"Google Kubernetes Engine (GKE), ","Tools & Technologies"
3345,"Google Map API","Other Skills"
3975,"Google Maps","Other Skills"
164,"Google Maps API","Other Skills"
5187,"Google Products","Other Skills"
4462,"google protocol buffers","Other Skills"
4594,"Google Search Console","Tools & Technologies"
21,"Google Sheets","Other Skills"
302,"Google SketchUp","Tools & Technologies"
3394,"Google Slides","Tools & Technologies"
855,"Google Suite","Tools & Technologies"
4597,"Google Tag Manager","Other Skills"
4521,"Google Webmaster Tools","Tools & Technologies"
3210,"Google Website Optimizer","Other Skills"
1239,Government,"Industry Knowledge"
5947,"Government Contracting","Industry Knowledge"
6080,"Government Incentives","Other Skills"
4978,"Government Procurement","Industry Knowledge"
3876,GPC,"Other Skills"
992,GPGPU,"Other Skills"
5446,GPO,"Tools & Technologies"
2395,GPS,"Industry Knowledge"
3081,GPU,"Other Skills"
4939,"GPU programming","Other Skills"
381,Gradle,"Other Skills"
436,Grafana,"Tools & Technologies"
5237,Grails,"Other Skills"
2511,"Grant Writing","Industry Knowledge"
5856,Grants,"Interpersonal Skills"
1014,"Graph Databases","Other Skills"
1063,"Graph Theory","Other Skills"
1980,Graphic,"Industry Knowledge"
1416,"Graphic Arts","Other Skills"
429,"Graphic Design","Industry Knowledge"
150,"Graphical User Interface (GUI)","Other Skills"
1300,Graphics,"Industry Knowledge"
3153,"Graphics Processing Unit","Other Skills"
2787,Graphite,"Other Skills"
453,GraphQL,"Tools & Technologies"
3981,Greenplum,"Other Skills"
4340,"Grid Computing","Other Skills"
4101,"Grid Systems","Other Skills"
1160,Groovy,"Other Skills"
2065,"Group Policy","Tools & Technologies"
3928,"Group Work","Interpersonal Skills"
4940,"Growing Teams","Other Skills"
5699,"Growth Acceleration","Other Skills"
3569,"Growth Hacking","Other Skills"
3214,"Growth Strategies","Other Skills"
1213,gRPC,"Tools & Technologies"
2043,GRUNT,"Tools & Technologies"
2096,GruntJS,"Tools & Technologies"
2581,GSM,"Tools & Technologies"
6306,gSOAP,"Other Skills"
6296,Gstreamer,"Other Skills"
5472,GTD,"Other Skills"
6309,GTK+,"Other Skills"
4110,GuardIEn,"Other Skills"
4738,GUI,"Other Skills"
173,"GUI development","Other Skills"
4208,"GUI test automation","Other Skills"
3489,Guice,"Other Skills"
3137,"Guidance Navigation & Control","Other Skills"
3988,"Guided Tours","Other Skills"
6383,"Guidewire ClaimCenter","Other Skills"
1771,Guitar,"Industry Knowledge"
1504,"Guitar Playing","Industry Knowledge"
746,Gulp,"Other Skills"
1722,Gulp.js,"Other Skills"
1673,GWT,"Other Skills"
5131,H.264,"Other Skills"
4912,H.323,"Other Skills"
5291,Hacking,"Other Skills"
462,Hadoop,"Tools & Technologies"
3216,"Hair Care","Industry Knowledge"
3635,"Hair Removal","Other Skills"
1770,"Haitian Creole",Languages
